review,rating,date,bank,source,sentiment_label,sentiment_score,keywords,identified_theme
very nice mobile banking app my favourite,5,2025-08-16,Bank of Abyssinia,Google Play,POSITIVE,0.9997608065605164,,Feature / Others
"it almost never boots up!!! and even if it did, it crashes immediately",1,2025-08-15,Bank of Abyssinia,Google Play,NEGATIVE,0.9977737069129944,"it, it, it",Feature / Others
best apps,5,2025-08-15,Bank of Abyssinia,Google Play,POSITIVE,0.999784529209137,best apps,Feature / Others
the worst app ever to exist in a bank history,1,2025-08-15,Bank of Abyssinia,Google Play,NEGATIVE,0.9997841715812683,"the worst app, a bank history",Feature / Others
thank you,5,2025-08-14,Bank of Abyssinia,Google Play,POSITIVE,0.9998352527618408,you,Feature / Others
Best mobile app in the country,5,2025-08-14,Bank of Abyssinia,Google Play,POSITIVE,0.999710738658905,"best mobile app, the country",Feature / Others
not fast,2,2025-08-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9949790835380554,,Feature / Others
keeps freezing at the front page.,1,2025-08-10,Bank of Abyssinia,Google Play,NEGATIVE,0.9948282837867737,the front page,Feature / Others
it is not working on redminote 11 pro+ pls fix it,1,2025-08-08,Bank of Abyssinia,Google Play,NEGATIVE,0.9996861219406128,"it, redminote, 11 pro+ pls, it",Feature / Others
abseniya bank app,5,2025-08-08,Bank of Abyssinia,Google Play,NEGATIVE,0.6962249279022217,abseniya bank app,Feature / Others
good,5,2025-08-05,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
yes goode app,5,2025-08-03,Bank of Abyssinia,Google Play,POSITIVE,0.9997490048408508,yes goode app,Feature / Others
Great App,5,2025-08-02,Bank of Abyssinia,Google Play,POSITIVE,0.999821126461029,great app,Feature / Others
1) Crashes repeatedly 2) Takes Century to Boot 3) Repeatedly requires Update which is very annoying. 4) It doesn't ask for Password for one step confirmation when transferring money. 5) Automatically stops music when the app is launched (it doesn't really matter just fyi) Overall this have to be the worst mobile banking app I have tried so far and should not be released with all these bugs & issues.,1,2025-08-02,Bank of Abyssinia,Google Play,NEGATIVE,0.999749481678009,"century, update, which, it, password, one step confirmation, money, music, the app, it, this, i, all these bugs, issues",Account Access Issues
ረጀብነሱ,1,2025-07-31,Bank of Abyssinia,Google Play,NEGATIVE,0.6970565915107727,ረጀብነሱ,Feature / Others
The Worst Mobile Banking App.,1,2025-07-31,Bank of Abyssinia,Google Play,NEGATIVE,0.9997994303703308,,Feature / Others
giod,5,2025-07-30,Bank of Abyssinia,Google Play,POSITIVE,0.9893913269042969,giod,Feature / Others
best bank in ethiopia,5,2025-07-29,Bank of Abyssinia,Google Play,POSITIVE,0.999733030796051,"best bank, ethiopia",Feature / Others
waqayyoo,5,2025-07-28,Bank of Abyssinia,Google Play,POSITIVE,0.5036855340003967,waqayyoo,Feature / Others
please is not working,2,2025-07-27,Bank of Abyssinia,Google Play,NEGATIVE,0.9997643828392029,,Feature / Others
nothing when I need to install the Apk it say that re-up date,5,2025-07-25,Bank of Abyssinia,Google Play,NEGATIVE,0.9985933899879456,"nothing, i, the apk, it, date",Feature / Others
I can log in from any where,5,2025-07-23,Bank of Abyssinia,Google Play,NEGATIVE,0.9497753977775574,i,Feature / Others
😇,3,2025-07-21,Bank of Abyssinia,Google Play,NEGATIVE,0.6970565915107727,😇,Feature / Others
no proplem,5,2025-07-20,Bank of Abyssinia,Google Play,NEGATIVE,0.991222620010376,no proplem,Feature / Others
👍👍👍,5,2025-07-20,Bank of Abyssinia,Google Play,NEGATIVE,0.6970565915107727,,Feature / Others
excellent app,5,2025-07-18,Bank of Abyssinia,Google Play,POSITIVE,0.9998356103897095,excellent app,Feature / Others
good work,5,2025-07-15,Bank of Abyssinia,Google Play,POSITIVE,0.9998413324356079,good work,Feature / Others
☹️,5,2025-07-15,Bank of Abyssinia,Google Play,NEGATIVE,0.6970565915107727,☹,Feature / Others
excellent,5,2025-07-14,Bank of Abyssinia,Google Play,POSITIVE,0.9998434782028198,,Feature / Others
Great BoA,5,2025-07-14,Bank of Abyssinia,Google Play,POSITIVE,0.9992689490318298,great boa,Feature / Others
Good,5,2025-07-14,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
Okay,4,2025-07-13,Bank of Abyssinia,Google Play,POSITIVE,0.9997709393501282,,Feature / Others
not working,1,2025-07-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9997778534889221,,Feature / Others
This App is Getting worse and worse with every update,2,2025-07-11,Bank of Abyssinia,Google Play,NEGATIVE,0.999568521976471,"this app, every update",Feature / Others
ምርጥ ነው,1,2025-07-10,Bank of Abyssinia,Google Play,NEGATIVE,0.7850590348243713,,Feature / Others
nice,5,2025-07-10,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
Best app,5,2025-07-08,Bank of Abyssinia,Google Play,POSITIVE,0.999686598777771,best app,Feature / Others
meku,5,2025-07-07,Bank of Abyssinia,Google Play,POSITIVE,0.9421749114990234,meku,Feature / Others
nice,4,2025-07-04,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
awasome app go a head,5,2025-07-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9980922341346741,"awasome app, a head",Feature / Others
😎,5,2025-07-03,Bank of Abyssinia,Google Play,NEGATIVE,0.6970565915107727,😎,Feature / Others
it sucks as hell. it crashes most of the time and takes a long time to load .,1,2025-07-03,Bank of Abyssinia,Google Play,NEGATIVE,0.9994389414787292,"it, hell, it, the time, a long time",Feature / Others
"The App is nice and easy to use but after some time it crushed and said ""Error check your device connectivity"" please fix it",3,2025-07-02,Bank of Abyssinia,Google Play,NEGATIVE,0.9973018169403076,"the app, some time, it, error, your device connectivity, it",Feature / Others
Easy and very nice app to load more than the previouse but in recent time some loading problem detected.,5,2025-07-01,Bank of Abyssinia,Google Play,NEGATIVE,0.9851245284080505,"the previouse, recent time, some loading problem",Feature / Others
wow,5,2025-07-01,Bank of Abyssinia,Google Play,POSITIVE,0.999592125415802,,Feature / Others
"The worst MBA I have experienced, The app crush frequently and they take to long to fix the problem even more than a week.",1,2025-06-27,Bank of Abyssinia,Google Play,NEGATIVE,0.9996988773345947,"i, the app, they, the problem",Feature / Others
amazing Banks App👌👌,3,2025-06-25,Bank of Abyssinia,Google Play,POSITIVE,0.9998063445091248,amazing banks,Feature / Others
goof,5,2025-06-25,Bank of Abyssinia,Google Play,NEGATIVE,0.9975278973579407,goof,Feature / Others
good App fore me,5,2025-06-25,Bank of Abyssinia,Google Play,POSITIVE,0.9998444318771362,"good app, me",Feature / Others
"very uninterested it's not working when the ""developer mode on"" i haven't off the developer options i preferred to uninstall your app .....",1,2025-06-24,Bank of Abyssinia,Google Play,NEGATIVE,0.9995253086090088,"it, the ""developer mode, i, the developer options, i, your app",Feature / Others
fantastic,5,2025-06-22,Bank of Abyssinia,Google Play,POSITIVE,0.9998743534088135,fantastic,Feature / Others
👍,4,2025-06-21,Bank of Abyssinia,Google Play,NEGATIVE,0.6970565915107727,,Feature / Others
it's nice to use.,5,2025-06-21,Bank of Abyssinia,Google Play,POSITIVE,0.999835729598999,it,Feature / Others
app doesn't start,1,2025-06-21,Bank of Abyssinia,Google Play,NEGATIVE,0.9973676800727844,app,Feature / Others
Excellent application,5,2025-06-18,Bank of Abyssinia,Google Play,POSITIVE,0.9998571872711182,excellent application,Feature / Others
its very bad app its very slow,1,2025-06-17,Bank of Abyssinia,Google Play,NEGATIVE,0.9998086094856262,,Feature / Others
ብዙዬ ሺዋየ በለጠ,1,2025-06-15,Bank of Abyssinia,Google Play,NEGATIVE,0.8337252736091614,ብዙዬ ሺዋየ በለጠ,Feature / Others
good,1,2025-06-15,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
Good job!,5,2025-06-13,Bank of Abyssinia,Google Play,POSITIVE,0.9998481273651123,good job,Feature / Others
best financial app.,5,2025-06-12,Bank of Abyssinia,Google Play,POSITIVE,0.9997761845588684,best financial app,Feature / Others
ቆንጆ ነው በርቱ,5,2025-06-11,Bank of Abyssinia,Google Play,NEGATIVE,0.8337252736091614,"ቆንጆ ነው, በርቱ",Feature / Others
the worst app humans ever created,1,2025-06-09,Bank of Abyssinia,Google Play,NEGATIVE,0.9998008608818054,,Feature / Others
it's not working,3,2025-06-05,Bank of Abyssinia,Google Play,NEGATIVE,0.9997857213020325,it,Feature / Others
"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,2025-06-03,Bank of Abyssinia,Google Play,NEGATIVE,0.9994151592254639,"i, a problem, i, my phone number, password, the app, an error, that, this app, a bug, i, cache, nothing, this bug, the next update, i, access, my account, you",Account Access Issues
exceptional,5,2025-06-03,Bank of Abyssinia,Google Play,POSITIVE,0.9998514652252197,,Feature / Others
BoA Mobile good bank,5,2025-06-02,Bank of Abyssinia,Google Play,POSITIVE,0.9984728693962097,,Feature / Others
this is worest app 24/7 loading,1,2025-06-01,Bank of Abyssinia,Google Play,NEGATIVE,0.9934743046760559,this,Feature / Others
BoA system is confartable,5,2025-06-01,Bank of Abyssinia,Google Play,NEGATIVE,0.9980142116546631,boa system,Feature / Others
"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,2025-05-27,Bank of Abyssinia,Google Play,NEGATIVE,0.9998049139976501,"this app, me, a waste, time, it, i, it, me, the problem",Feature / Others
Good service.,3,2025-05-25,Bank of Abyssinia,Google Play,POSITIVE,0.9998533725738525,good service,Feature / Others
the app crush frequently,1,2025-05-24,Bank of Abyssinia,Google Play,NEGATIVE,0.998525083065033,the app,Feature / Others
good,5,2025-05-22,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
You guys keeps getting worst,1,2025-05-22,Bank of Abyssinia,Google Play,NEGATIVE,0.9997075200080872,you guys,Feature / Others
good,5,2025-05-21,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,2025-05-21,Bank of Abyssinia,Google Play,NEGATIVE,0.9990266561508179,"this app, a joke, it, it, half the features, this point, money, my balance, it, the developer, you, this work, this, some kind, social experiment, our patience, you, this, your sleep, it, it, this, your idea, a functional app",Feature / Others
BoA,2,2025-05-20,Bank of Abyssinia,Google Play,NEGATIVE,0.7410542368888855,boa,Feature / Others
good,5,2025-05-20,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
but not opening on android,4,2025-05-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9952228665351868,,Feature / Others
Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,1,2025-05-18,Bank of Abyssinia,Google Play,NEGATIVE,0.9997984766960144,"worst app, it",Feature / Others
amazing,5,2025-05-18,Bank of Abyssinia,Google Play,POSITIVE,0.999875545501709,,Feature / Others
excellent,5,2025-05-15,Bank of Abyssinia,Google Play,POSITIVE,0.9998434782028198,,Feature / Others
"this app does no work on Samsung a51, it just gives a preview of the logo",1,2025-05-11,Bank of Abyssinia,Google Play,NEGATIVE,0.9992283582687378,"this app, no work, samsung a51, it, a preview, the logo",Feature / Others
nice,5,2025-05-10,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",5,2025-05-10,Bank of Abyssinia,Google Play,NEGATIVE,0.9994921684265137,"i, incorrect security question, mistake boa app, lock pin, no other options, i, different branchs, they, this issue",Feature / Others
Best app,5,2025-05-09,Bank of Abyssinia,Google Play,POSITIVE,0.999686598777771,best app,Feature / Others
liking this application good 👍,5,2025-05-07,Bank of Abyssinia,Google Play,POSITIVE,0.9996829032897949,this application,Feature / Others
"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",1,2025-05-06,Bank of Abyssinia,Google Play,NEGATIVE,0.9989790916442871,"this app future, problems, apps, it, which, the branch staffs, it, too long times, the branch, activation, process, the counter, otp",Feature / Others
good,5,2025-05-06,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good,5,2025-05-02,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good,4,2025-04-30,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
wow,5,2025-04-28,Bank of Abyssinia,Google Play,POSITIVE,0.999592125415802,,Feature / Others
it's really good 👍,5,2025-04-23,Bank of Abyssinia,Google Play,POSITIVE,0.9998701810836792,it,Feature / Others
Bad app . it stuck when you open and noting WORKS.,1,2025-04-23,Bank of Abyssinia,Google Play,NEGATIVE,0.9995198249816895,"bad app, it, you",Feature / Others
