review,rating,date,bank,source,sentiment_label,sentiment_score,keywords,identified_theme
1 crashes repeatedly 2 takes century to boot 3 repeatedly requires update which is very annoying. 4 it doesn t ask for password for one step confirmation when transferring money. 5 automatically stops music when the app is launched it doesn t really matter just fyi overall this have to be the worst mobile banking app i have tried so far and should not be released with all these bugs issues.,1,2025-08-02,Bank of Abyssinia,Google Play,NEGATIVE,0.9997370839118958,"century, update, which, it, doesn t, password, one step confirmation, money, music, the app, it, doesn t, this, i",Account Access Issues
the worst mobile banking app.,1,2025-07-31,Bank of Abyssinia,Google Play,NEGATIVE,0.9997994303703308,,Feature / Others
giod,5,2025-07-30,Bank of Abyssinia,Google Play,POSITIVE,0.9893913269042969,giod,Feature / Others
best bank in ethiopia,5,2025-07-29,Bank of Abyssinia,Google Play,POSITIVE,0.999733030796051,"best bank, ethiopia",Feature / Others
waqayyoo,5,2025-07-28,Bank of Abyssinia,Google Play,POSITIVE,0.5036855340003967,waqayyoo,Feature / Others
please is not working,2,2025-07-27,Bank of Abyssinia,Google Play,NEGATIVE,0.9997643828392029,,Feature / Others
nothing when i need to install the apk it say that re up date,5,2025-07-25,Bank of Abyssinia,Google Play,NEGATIVE,0.998229444026947,"nothing, i, the apk, it, date",Feature / Others
i can log in from any where,5,2025-07-23,Bank of Abyssinia,Google Play,NEGATIVE,0.9497753977775574,i,Feature / Others
no proplem,5,2025-07-20,Bank of Abyssinia,Google Play,NEGATIVE,0.991222620010376,no proplem,Feature / Others
excellent app,5,2025-07-18,Bank of Abyssinia,Google Play,POSITIVE,0.9998356103897095,excellent app,Feature / Others
good work,5,2025-07-15,Bank of Abyssinia,Google Play,POSITIVE,0.9998413324356079,good work,Feature / Others
excellent,5,2025-07-14,Bank of Abyssinia,Google Play,POSITIVE,0.9998434782028198,,Feature / Others
great boa,5,2025-07-14,Bank of Abyssinia,Google Play,POSITIVE,0.9992689490318298,great boa,Feature / Others
good,5,2025-07-14,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
okay,4,2025-07-13,Bank of Abyssinia,Google Play,POSITIVE,0.9997709393501282,,Feature / Others
not working,1,2025-07-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9997778534889221,,Feature / Others
this app is getting worse and worse with every update,2,2025-07-11,Bank of Abyssinia,Google Play,NEGATIVE,0.999568521976471,"this app, every update",Feature / Others
nice,5,2025-07-10,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
best app,5,2025-07-08,Bank of Abyssinia,Google Play,POSITIVE,0.999686598777771,best app,Feature / Others
meku,5,2025-07-07,Bank of Abyssinia,Google Play,POSITIVE,0.9421749114990234,meku,Feature / Others
nice,4,2025-07-04,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
awasome app go a head,5,2025-07-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9980922341346741,"awasome app, a head",Feature / Others
it sucks as hell. it crashes most of the time and takes a long time to load .,1,2025-07-03,Bank of Abyssinia,Google Play,NEGATIVE,0.9994389414787292,"it, hell, it, the time, a long time",Feature / Others
the app is nice and easy to use but after some time it crushed and said error check your device connectivity please fix it,3,2025-07-02,Bank of Abyssinia,Google Play,NEGATIVE,0.9972335696220398,"the app, some time, it, error, your device connectivity, it",Feature / Others
easy and very nice app to load more than the previouse but in recent time some loading problem detected.,5,2025-07-01,Bank of Abyssinia,Google Play,NEGATIVE,0.9851245284080505,"the previouse, recent time, some loading problem",Feature / Others
wow,5,2025-07-01,Bank of Abyssinia,Google Play,POSITIVE,0.999592125415802,,Feature / Others
"the worst mba i have experienced, the app crush frequently and they take to long to fix the problem even more than a week.",1,2025-06-27,Bank of Abyssinia,Google Play,NEGATIVE,0.9996988773345947,"i, the app, they, the problem",Feature / Others
amazing banks app,3,2025-06-25,Bank of Abyssinia,Google Play,POSITIVE,0.9998069405555725,amazing banks,Feature / Others
goof,5,2025-06-25,Bank of Abyssinia,Google Play,NEGATIVE,0.9975278973579407,goof,Feature / Others
good app fore me,5,2025-06-25,Bank of Abyssinia,Google Play,POSITIVE,0.9998444318771362,"good app, me",Feature / Others
very uninterested it s not working when the developer mode on i haven t off the developer options i preferred to uninstall your app .....,1,2025-06-24,Bank of Abyssinia,Google Play,NEGATIVE,0.9994223117828369,"it, the developer mode, i, t, the developer options, i, your app",Feature / Others
fantastic,5,2025-06-22,Bank of Abyssinia,Google Play,POSITIVE,0.9998743534088135,fantastic,Feature / Others
it s nice to use.,5,2025-06-21,Bank of Abyssinia,Google Play,POSITIVE,0.9997946619987488,it,Feature / Others
app doesn t start,1,2025-06-21,Bank of Abyssinia,Google Play,NEGATIVE,0.9962354302406311,app doesn t,Feature / Others
excellent application,5,2025-06-18,Bank of Abyssinia,Google Play,POSITIVE,0.9998571872711182,excellent application,Feature / Others
its very bad app its very slow,1,2025-06-17,Bank of Abyssinia,Google Play,NEGATIVE,0.9998086094856262,,Feature / Others
good,1,2025-06-15,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good job!,5,2025-06-13,Bank of Abyssinia,Google Play,POSITIVE,0.9998481273651123,good job,Feature / Others
best financial app.,5,2025-06-12,Bank of Abyssinia,Google Play,POSITIVE,0.9997761845588684,best financial app,Feature / Others
the worst app humans ever created,1,2025-06-09,Bank of Abyssinia,Google Play,NEGATIVE,0.9998008608818054,,Feature / Others
it s not working,3,2025-06-05,Bank of Abyssinia,Google Play,NEGATIVE,0.9997804760932922,it,Feature / Others
"hello, i m facing a problem with the boa mobile app. every time i enter my phone number and password, the app crashes and shows an error that says boamobile closed because this app has a bug. i tried updating, reinstalling, and clearing cache, but nothing worked. please fix this bug in the next update. i really need access to my account. thank you.",1,2025-06-03,Bank of Abyssinia,Google Play,NEGATIVE,0.9994122982025146,"i, a problem, i, my phone number, password, the app, an error, that, this app, a bug, i, cache, nothing, this bug, the next update, i, access, my account, you",Account Access Issues
exceptional,5,2025-06-03,Bank of Abyssinia,Google Play,POSITIVE,0.9998514652252197,,Feature / Others
boa mobile good bank,5,2025-06-02,Bank of Abyssinia,Google Play,POSITIVE,0.9984728693962097,,Feature / Others
this is worest app 24 7 loading,1,2025-06-01,Bank of Abyssinia,Google Play,NEGATIVE,0.988443911075592,"this, worest app, loading",Feature / Others
boa system is confartable,5,2025-06-01,Bank of Abyssinia,Google Play,NEGATIVE,0.9980142116546631,boa system,Feature / Others
"this app, for me , is a waste of time. it doesn t work . i can t even long in, and it really piss me off. fix the problem",1,2025-05-27,Bank of Abyssinia,Google Play,NEGATIVE,0.9998071789741516,"this app, me, a waste, time, it, t work, i, it, me, the problem",Feature / Others
good service.,3,2025-05-25,Bank of Abyssinia,Google Play,POSITIVE,0.9998533725738525,good service,Feature / Others
the app crush frequently,1,2025-05-24,Bank of Abyssinia,Google Play,NEGATIVE,0.998525083065033,the app,Feature / Others
good,5,2025-05-22,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
you guys keeps getting worst,1,2025-05-22,Bank of Abyssinia,Google Play,NEGATIVE,0.9997075200080872,you guys,Feature / Others
good,5,2025-05-21,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"this app is a joke. it crashes more than it works, takes forever to load, and half the features are just decorative at this point. can t log in, can t transfer money, can t even check my balance without it bugging out. to the developer are you actually trying to make this work, or is this some kind of social experiment to test our patience? did you build this in your sleep? because it definitely looks like it. if this is your idea of a functional app, maybe consider a different career path",1,2025-05-21,Bank of Abyssinia,Google Play,NEGATIVE,0.9992319345474243,"this app, a joke, it, it, half the features, this point, t, money, my balance, it, the developer, you, this work, this, some kind, social experiment, our patience, you, this, your sleep, it, it, this, your idea, a functional app",Feature / Others
boa,2,2025-05-20,Bank of Abyssinia,Google Play,NEGATIVE,0.7410542368888855,boa,Feature / Others
good,5,2025-05-20,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
but not opening on android,4,2025-05-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9952228665351868,,Feature / Others
worst app ever. totally unreliable. and it didn t work at all for the last 4 months.,1,2025-05-18,Bank of Abyssinia,Google Play,NEGATIVE,0.9998016953468323,"worst app, it",Feature / Others
amazing,5,2025-05-18,Bank of Abyssinia,Google Play,POSITIVE,0.999875545501709,,Feature / Others
excellent,5,2025-05-15,Bank of Abyssinia,Google Play,POSITIVE,0.9998434782028198,,Feature / Others
"this app does no work on samsung a51, it just gives a preview of the logo",1,2025-05-11,Bank of Abyssinia,Google Play,NEGATIVE,0.9992283582687378,"this app, no work, samsung a51, it, a preview, the logo",Feature / Others
nice,5,2025-05-10,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn t able to solve this issue .",5,2025-05-10,Bank of Abyssinia,Google Play,NEGATIVE,0.9994731545448303,"i, incorrect security question, mistake boa app, lock pin, no other options, i, different branchs, they, didn t, this issue",Feature / Others
best app,5,2025-05-09,Bank of Abyssinia,Google Play,POSITIVE,0.999686598777771,best app,Feature / Others
liking this application good,5,2025-05-07,Bank of Abyssinia,Google Play,POSITIVE,0.9998306035995483,this application,Feature / Others
"this app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and otp sent not work",1,2025-05-06,Bank of Abyssinia,Google Play,NEGATIVE,0.9989790916442871,"this app future, problems, apps, it, which, the branch staffs, it, too long times, the branch, activation, process, the counter, otp",Feature / Others
good,5,2025-05-06,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good,5,2025-05-02,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good,4,2025-04-30,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
wow,5,2025-04-28,Bank of Abyssinia,Google Play,POSITIVE,0.999592125415802,,Feature / Others
it s really good,5,2025-04-23,Bank of Abyssinia,Google Play,POSITIVE,0.9998506307601929,it,Feature / Others
bad app . it stuck when you open and noting works.,1,2025-04-23,Bank of Abyssinia,Google Play,NEGATIVE,0.9995198249816895,"bad app, it, you",Feature / Others
"the app isn t working after it asked me the password it starts loading, but it doesn t open",3,2025-04-20,Bank of Abyssinia,Google Play,NEGATIVE,0.9996863603591919,"the app, isn t, it, me, the password, it, it, t",Account Access Issues
best,2,2025-04-19,Bank of Abyssinia,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
it keeps showing this pop up to turn off developer options even tho it s off! i had to turn on and then off to make it work! this is a horrible experience and needs a fix asap! plus kinda slow.,1,2025-04-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9996709823608398,"it, this pop, developer options, even tho, it, i, it, this, a horrible experience, a fix asap",Feature / Others
yideg,1,2025-04-18,Bank of Abyssinia,Google Play,NEGATIVE,0.7675821781158447,yideg,Feature / Others
great boa,5,2025-04-10,Bank of Abyssinia,Google Play,POSITIVE,0.9992689490318298,great boa,Feature / Others
best,5,2025-04-10,Bank of Abyssinia,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
boa of mobile backing,5,2025-04-09,Bank of Abyssinia,Google Play,NEGATIVE,0.980626106262207,"boa, mobile backing",Feature / Others
nice,5,2025-04-09,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
faster bank of abissinya,5,2025-04-08,Bank of Abyssinia,Google Play,POSITIVE,0.9722142815589905,"faster bank, abissinya",Feature / Others
i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,2025-04-08,Bank of Abyssinia,Google Play,NEGATIVE,0.9996716976165771,"i, it, it, it, it, the bank, the bug",Feature / Others
it just doesn t work...so frustrating,1,2025-04-07,Bank of Abyssinia,Google Play,NEGATIVE,0.9997945427894592,,Feature / Others
like,5,2025-04-06,Bank of Abyssinia,Google Play,POSITIVE,0.9910564422607422,,Feature / Others
it s not work correctly... you must have update it,1,2025-04-06,Bank of Abyssinia,Google Play,NEGATIVE,0.9998047947883606,"it, you, it",Feature / Others
"the app gets a considerable improvements like language , qr scanner and unlimited transfers survice. but boa please do alot on its fastness and convenient when we login and making a transactions.",5,2025-04-04,Bank of Abyssinia,Google Play,POSITIVE,0.9575353264808655,"the app, a considerable improvements, language, qr scanner, unlimited transfers survice, alot, its fastness, we, a transactions",Transaction Performance
after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,Bank of Abyssinia,Google Play,NEGATIVE,0.5856854915618896,"i, my password, it, the first page",Account Access Issues
